"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"FC763426884322576DBD459",374119,"2008-07-27 21:24:24.523000000","A",36,"Completed","2009-03-31 00:00:00",0.22489,0.21,0.2,NA,NA,NA,NA,"",NA,3,"VA","Professional","Full-time",22,"True","False","","2008-07-27 20:24:51.227000000",740,759,"1994-07-29 00:00:00",15,15,28,12,2313,0,4,0,0,0,0,0,98407,0.71,38843,25,1,0,0.3,"$100,000+","True",12666.666667,"ADF034275084771386BE40D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,67,35254,25000,"2008-08-11 00:00:00","Q3 2008","00E0342659891651155E00D",941.88,28108.3,25000,3108.3,-148.01,0,0,0,0,1,0,0,0,472
"583B34994458127684A420D",484795,"2010-11-17 10:15:31.070000000","",36,"Completed","2012-01-31 00:00:00",0.2952,0.26,0.25,0.1358,0.108,0.1358,3,"D",7,3,"VA","Military Enlisted","Employed",128,"False","True","34C734769902283176BF2A9","2010-11-16 05:17:00",700,719,"2004-03-11 00:00:00",10,10,23,4,483,1,5,0,0,0,0,0,12869,0.25,33424,23,0.95,2,0.58,"$50,000-74,999","True",5166.666667,"216E360563811205672E819",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,40,45616,7500,"2010-11-30 00:00:00","Q4 2010","219734792492642109EFBDF",302.18,8682.76,7499.06,1183.7,-45.54,0,0,0,0,1,1,1,500,136
"AA5E34818200823641B0600",454826,"2010-04-18 00:45:14.810000000","",36,"Completed","2010-07-16 00:00:00",0.26931,0.2463,0.2363,0.0786,0.147,0.0786,2,"E",8,1,"VA","Military Enlisted","Full-time",178,"False","False","","2010-04-18 00:32:39",620,639,"1997-03-01 00:00:00",7,6,15,5,457,2,8,0,0,0,0,0,24662,0.93,1659,14,0.93,0,0.19,"$50,000-74,999","True",5715.416667,"BA6C358603037410839BAD5",1,4,4,0,0,2400,0,6,0,NA,47,41981,3180,"2010-04-28 00:00:00","Q2 2010","F2DB3380808268375B395AB",125.81,3346.76,3180,166.76,-6.77,0,0,0,0,1,2,0,0,66
"C4893526807036764C74A73",526463,"2011-09-11 16:12:13.323000000","",60,"Defaulted","2013-06-29 00:00:00",0.24252,0.2199,0.2099,0.205,0.061,0.144,4,"C",6,1,"VA","Professional","Full-time",38,"True","False","","2011-09-11 16:12:10",660,679,"1994-10-06 00:00:00",10,9,60,6,525,0,6,6,62092,31,2,0,12751,0.55,10239,44,0.68,0,0.14,"$100,000+","True",9833.333333,"2E5436309832177292B4F8B",1,35,35,0,0,10000,379.4,-41,192,22,30,53733,10000,"2011-09-27 00:00:00","Q3 2011","7F123365453310752770F88",276.13,4418.08,1701.43,2716.65,-123.55,0,8298.57,8298.57,0,1,0,0,0,206
"2188352474858451464348B",523081,"2011-08-22 13:46:24.567000000","",12,"Completed","2012-08-31 00:00:00",0.16507,0.107,0.097,0.0967,0.038,0.0587,6,"A",9,1,"VA","Professional","Employed",49,"False","False","","2011-08-22 13:46:20",740,759,"1998-11-25 00:00:00",12,11,15,10,430,1,2,0,0,0,0,0,13869,0.37,21954,15,1,2,0.16,"$75,000-99,999","True",8000,"1F543629213178331B2ADCC",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31,52902,7500,"2011-08-31 00:00:00","Q3 2011","A0DD3523331972945B5E329",661.81,7942.05,7500,442.05,-41.3,0,0,0,0,1,0,0,0,93
"E7EF35456819914665FD8DF",584065,"2012-04-30 06:01:33.177000000","",60,"Completed","2013-05-14 00:00:00",0.35838,0.3304,0.3204,0.3057,0.147,0.1587,2,"E",6,13,"VA","Professional","Employed",3,"True","False","","2012-04-30 06:01:28",660,679,"1985-03-01 00:00:00",7,6,22,4,432,2,6,0,0,0,0,0,37286,0.82,8000,22,0.95,1,0.19,"$50,000-74,999","True",4166.666667,"F3A63651859064165C8BC83",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,66942,2500,"2012-05-30 00:00:00","Q2 2012","7C4B354606406200036F740",85.61,3178.65,2500,678.65,-20.53,0,0,0,0,1,0,0,0,7
"AAA1355979240081309A939",655415,"2012-10-17 07:32:37.990000000","",36,"Completed","2014-01-16 00:00:00",0.24758,0.2099,0.1999,0.1852,0.0849,0.1003,4,"C",7,1,"VA","Computer Programmer","Employed",5,"True","False","","2012-10-16 09:26:29",680,699,"2005-03-25 00:00:00",11,11,16,9,697,0,5,0,0,0,0,0,32141,0.92,2589,16,1,0,0.22,"$75,000-99,999","True",7250,"53F93664383563880BE95A5",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17,76984,9700,"2012-10-29 00:00:00","Q4 2012","89CC35608742177141B5E84",365.4,11781.9,9699.99,2081.91,-99.2,0,0,0,0,1,0,0,0,41
"69603483509780973F7A37E",456079,"2010-04-27 20:22:19.820000000","",36,"Completed","2013-05-06 00:00:00",0.07439,0.071,0.061,0.055,0.006,0.055,7,"AA",10,3,"VA","Professional","Full-time",23,"False","False","","2010-04-25 21:54:23",760,779,"2003-08-29 00:00:00",3,3,8,3,66,0,0,0,0,0,0,0,307,0.02,13693,8,1,0,0.04,"$25,000-49,999","True",4150.833333,"5C0C35872777602068C8D16",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,46,42364,3500,"2010-05-06 00:00:00","Q2 2010","2B5E3482520462875966C33",108.23,3897.36,3500,397.36,-55.95,0,0,0,0,1,0,0,0,129
"97C93396942111614666D2D",188444,"2007-08-16 17:17:16.497000000","A",36,"Completed","2008-09-30 00:00:00",0.10943,0.1025,0.095,NA,NA,NA,NA,"",NA,0,"VA","Computer Programmer","Full-time",5,"True","True","C9BA33945564467039E7B96","2007-08-13 19:56:06.440000000",740,759,"1994-03-01 00:00:00",28,23,40,21,1076,1,7,0,0,0,0,0,40918,0.43,24034,39,0.97,3,0.27,"$75,000-99,999","True",6666.666667,"F7CA33975010842045F39EF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,79,18586,12000,"2007-08-30 00:00:00","Q3 2007","E5C933981728286559A6F0D",388.62,12863.72,12000,863.72,-43.18,0,0,0,0,1,0,0,0,182
"80723580491170089368A4F",789631,"2013-05-26 20:06:45.790000000","",36,"Completed","2013-08-12 00:00:00",0.24758,0.2099,0.1999,0.1852,0.0849,0.1003,4,"C",2,2,"VA","Professional","Employed",103,"True","False","","2013-05-26 20:06:32",700,719,"1992-02-15 00:00:00",14,13,51,9,404,2,23,9,0,12,1,0,5048,0,5100,41,0.85,1,0.35,"$100,000+","True",10958.333333,"704A36847178864748E85E8",3,29,29,0,0,21500,0.01,38,0,NA,9,91602,15000,"2013-06-04 00:00:00","Q2 2013","9C783507079973794619BF7",565.05,15497.68,15000,497.68,-23.71,0,0,0,0,1,0,0,0,36
"7C183506422228138C737A9",491829,"2011-01-26 01:16:57.493000000","",36,"Completed","2012-02-22 00:00:00",0.16653,0.1449,0.1349,0.1326,0.0595,0.0731,5,"B",8,1,"VA","Computer Programmer","Employed",13,"True","False","","2011-01-26 01:16:50",740,759,"1995-01-04 00:00:00",7,6,30,5,870,0,0,0,0,0,0,0,25184,0.83,3276,28,1,1,0.15,"$100,000+","True",8333.333333,"B4163610996911754EF820B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,37,46875,10500,"2011-02-01 00:00:00","Q1 2011","E9563506424164104363712",361.37,11840.71,10500,1340.71,-92.52,0,0,0,0,1,0,0,0,215
"CC893432943005475341FAA",401212,"2008-09-19 18:28:44.017000000","B",36,"Completed","2011-10-07 00:00:00",0.24507,0.23,0.22,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",2,"True","False","","2008-09-11 18:48:48.590000000",700,719,"1994-10-06 00:00:00",24,18,63,15,1350,0,10,0,0,7,0,0,42405,0.88,6726,39,0.89,0,0.29,"$100,000+","True",9583.333333,"37C734325172688239B3A3F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,65,37493,10000,"2008-10-07 00:00:00","Q4 2008","7F123365453310752770F88",387.1,13935.07,9999.99,3935.08,-171.09,0,0,0,0,1,0,0,0,220
"ED5534223282404286C17E2",344180,"2008-06-04 07:28:11.860000000","AA",36,"Completed","2011-06-12 00:00:00",0.12198,0.115,0.105,NA,NA,NA,NA,"",NA,4,"VA","Military Enlisted","Full-time",139,"True","False","","2008-06-03 15:35:56.367000000",780,799,"1991-09-01 00:00:00",16,15,30,8,490,1,6,0,0,0,0,0,33160,0.28,66334,22,1,0,0.32,"$50,000-74,999","True",5436.5,"CA3D3423145514600261860",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,69,32672,25000,"2008-06-12 00:00:00","Q2 2008","FF393421002390500D033E2",821.19,29681.61,24999.98,4681.63,-407.11,0,0,0,0,1,0,0,0,603
"A7693568878097441A4F2AE",706021,"2013-01-28 08:53:56.143000000","",36,"Completed","2013-08-30 00:00:00",0.22354,0.1864,0.1764,0.1649,0.0699,0.095,4,"C",7,1,"VA","Computer Programmer","Employed",2,"False","False","","2013-01-23 21:06:01",700,719,"2005-05-31 00:00:00",12,11,20,10,514,0,3,0,0,0,0,0,28424,0.39,43514,19,1,2,0.25,"$100,000+","True",9000,"3D713672919552335BCE91C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13,85070,25000,"2013-02-07 00:00:00","Q1 2013","4F8D35689542916348F5744",911.86,27438.46,25000,2438.46,-130.82,0,0,0,0,1,0,0,0,393
"A7763413810642521382AAC",281454,"2008-02-18 22:41:26.273000000","B",36,"Completed","2009-07-01 00:00:00",0.12201,0.108,0.098,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",407,"True","False","","2008-01-30 01:38:09.663000000",700,719,"1993-12-09 00:00:00",15,15,58,8,479,0,10,0,0,0,1,0,26156,0.59,6776,54,0.98,1,0.17,"$75,000-99,999","True",7939.583333,"A8F63415846759654261DB3",1,12,12,0,0,1642,1147.96,0,0,NA,72,28125,2130,"2008-03-05 00:00:00","Q1 2008","458E33818543661332BC1BE",69.53,2378.85,2130,248.85,-23.04,0,0,0,0,1,0,0,0,48
"17FD3482017712733C51E44",455351,"2010-04-21 06:20:19.547000000","",36,"Completed","2013-04-30 00:00:00",0.26799,0.245,0.235,0.0415,0.18,0.0415,1,"HR",4,7,"VA","Military Enlisted","Full-time",176,"True","False","","2010-04-05 06:38:09",640,659,"2001-03-30 00:00:00",8,6,26,2,110,0,4,2,1919,13,1,0,4989,0.99,11,24,0.7,0,0.32,"$50,000-74,999","True",4666.666667,"DF1035873849688966BCED6",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,47,42241,2500,"2010-04-30 00:00:00","Q2 2010","79603480483321734312AA1",98.74,3586.43,2500,1086.43,-42.12,0,0,0,0,1,0,0,0,49
"0A0F342474754731368133E",353577,"2008-06-19 13:53:35.783000000","AA",36,"Completed","2011-07-26 00:00:00",0.09425,0.077,0.067,NA,NA,NA,NA,"",NA,4,"VA","Military Enlisted","Full-time",93,"True","False","","2008-06-19 13:23:56.300000000",760,779,"2001-07-07 00:00:00",15,12,22,7,437,0,17,0,0,0,0,0,13602,0.84,2423,22,0.81,5,0.5,"$50,000-74,999","True",4166.666667,"BAE53425387034926767CF4",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,69,33475,1000,"2008-06-30 00:00:00","Q2 2008","0A1C341250611983904F2D7",0,1145.13,1000.01,145.12,-16.9,0,0,0,0,1,0,0,0,46
"717434855691348571F329E",462147,"2010-06-10 04:32:50.753000000","",36,"Completed","2013-06-21 00:00:00",0.13615,0.1149,0.1049,0.0836,0.021,0.0836,6,"A",9,1,"VA","Computer Programmer","Full-time",10,"True","False","","2010-06-07 18:20:50",740,759,"1986-01-01 00:00:00",9,9,19,5,1332,0,0,0,0,0,0,0,46205,0.91,4145,18,1,0,0.22,"$100,000+","True",10466.666667,"4E0F358995840157887D636",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,45,43029,7400,"2010-06-21 00:00:00","Q2 2010","46A43410302410245B37E36",241.78,8785.85,7400.08,1385.77,-120.6,0,0,0,0,1,0,0,0,225
"1A51341528445880050D572",289719,"2008-03-07 03:15:57.240000000","AA",36,"Completed","2008-11-07 00:00:00",0.10692,0.1,0.1,NA,NA,NA,NA,"",NA,4,"VA","Analyst","Full-time",17,"True","False","","2008-03-07 03:02:25.943000000",780,799,"1996-02-20 00:00:00",7,5,15,4,102,1,13,0,0,3,0,0,2679,0.17,12721,12,1,0,0.1,"$50,000-74,999","True",6066.666667,"000B34179327090460D3429",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,71,29451,15500,"2008-04-09 00:00:00","Q2 2008","C81A341480070367299F278",500.14,16022.51,15500,522.51,0,0,0,0,0,1,0,0,0,240
"1BEF33966585216233B2FE9",183142,"2007-08-07 09:44:57.850000000","AA",36,"Completed","2008-08-22 00:00:00",0.09136,0.0845,0.0795,NA,NA,NA,NA,"",NA,0,"VA","Computer Programmer","Full-time",0,"True","False","","2007-08-07 09:43:25.943000000",820,839,"1997-02-14 00:00:00",9,9,15,4,104,1,4,0,0,0,0,0,6114,0.11,44986,15,1,0,0.11,"$100,000+","True",9750,"9ADD3396684017227F45A21",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,79,17982,6000,"2007-08-14 00:00:00","Q3 2007","24DC3376766600042ED8A5E",189.27,6410.63,6000,410.63,-24.31,0,0,0,0,1,0,0,0,197
"6A89352983442481550D269",536815,"2011-11-02 08:14:37.660000000","",12,"Completed","2012-04-26 00:00:00",0.06589,0.0565,0.0465,0.0466,0.0135,0.0331,7,"AA",10,7,"VA","Professional","Employed",30,"False","False","","2011-10-28 07:03:38",840,859,"1993-08-27 00:00:00",7,7,35,3,186,0,2,0,0,0,0,0,8012,0.21,29180,34,0.97,0,0.17,"$100,000+","True",10500,"34B93635691547120A7E188",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,28,56007,5000,"2011-11-16 00:00:00","Q4 2011","2FDF3371967473677C17F14",429.53,5103.01,5000,103.01,-18.24,0,0,0,0,1,0,0,0,103
"EB863504182808649F6D9F8",490655,"2011-01-13 08:36:06.967000000","",36,"Completed","2012-02-14 00:00:00",0.15134,0.1299,0.1199,0.1179,0.0495,0.0684,5,"B",8,1,"VA","Construction","Full-time",44,"True","False","","2011-01-13 08:36:01",760,779,"1999-01-03 00:00:00",7,7,28,3,220,0,1,0,0,0,0,0,5817,0.32,10766,25,1,0,0.33,"$50,000-74,999","True",4166.666667,"3EAB3609335528455567AE8",1,9,9,0,0,8000,6205.57,-26,0,NA,38,46748,7000,"2011-01-31 00:00:00","Q1 2011","114F3402027121511663B64",235.82,7813.96,7000,813.96,-62.65,0,0,0,0,1,0,0,0,124
"1FED3550080460157F2BB93",605265,"2012-06-28 07:08:01.363000000","",36,"Completed","2013-08-19 00:00:00",0.12427,0.0964,0.0864,0.0862,0.02,0.0662,6,"A",9,15,"VA","Executive","Employed",24,"True","False","","2012-06-28 07:07:59",820,839,"1994-02-01 00:00:00",12,8,46,5,292,0,3,0,0,0,0,0,4704,0.15,26096,43,0.95,0,0.22,"$100,000+","True",16666.666667,"B3DB3654800354990AF527B",1,7,7,0,0,25000,20915.14,89,0,NA,20,69041,4000,"2012-07-02 00:00:00","Q3 2012","F72835303142015611C759B",128.39,4368.41,4000,368.41,-38.21,0,0,0,0,1,0,0,0,8
"7FEF352844134393189DD5D",534493,"2011-10-21 06:06:56.337000000","",12,"Completed","2012-01-03 00:00:00",0.20857,0.1499,0.1399,0.1375,0.0595,0.078,5,"B",8,7,"VA","Military Enlisted","Employed",85,"False","False","","2011-10-21 06:06:55",700,719,"2006-06-08 00:00:00",7,7,11,6,127,2,10,0,0,0,0,0,2343,0.06,34657,10,1,0,0.21,"$50,000-74,999","True",4583.333333,"72B736332382279871C4D7F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,29,55254,2770,"2011-10-31 00:00:00","Q4 2011","31013508038701435D4E518",250,2834.53,2770,64.53,-4.24,0,0,0,0,1,0,0,0,54
"6C4E3394640126801A5713D",163090,"2007-07-04 16:04:53.873000000","A",36,"Completed","2007-12-14 00:00:00",0.09939,0.0925,0.085,NA,NA,NA,NA,"",NA,0,"VA","Analyst","Full-time",6,"True","True","C9643379247860156A00EC0","2007-07-04 16:00:18.730000000",720,739,"1987-06-01 00:00:00",20,16,60,13,2229,1,6,0,0,0,0,0,118783,0.48,125149,51,1,1,0.36,"$75,000-99,999","True",7083.333333,"EE12339480448862716BF6A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,80,17087,5000,"2007-07-20 00:00:00","Q3 2007","DC4733702257313033E3CF1",159.58,5135.59,5000,135.59,-7.53,0,0,0,0,1,0,0,0,127
"1D6D340239335407345CD77",212630,"2007-10-08 09:59:33.633000000","AA",36,"Completed","2010-06-17 00:00:00",0.1019,0.095,0.09,NA,NA,NA,NA,"",NA,0,"VA","Professional","Full-time",5,"False","False","","2007-09-21 13:49:05.503000000",760,779,"1999-10-27 00:00:00",8,7,22,6,155,0,3,0,0,1,0,0,8542,0.19,34858,14,1,0,0.13,"$50,000-74,999","True",5416.666667,"20C23402203984327D38C3D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,77,20917,15000,"2007-10-18 00:00:00","Q4 2007","12BD3399519870543A80FAB",480.49,17263.21,15000.02,2263.19,-119.12,0,0,0,0,1,0,0,0,277
"24A134934272087537097B5",474766,"2010-09-07 12:45:35.013000000","",36,"Completed","2012-07-09 00:00:00",0.31053,0.275,0.265,0.1504,0.108,0.1504,3,"D",7,7,"VA","Professional","Employed",35,"False","False","","2010-08-29 12:57:45",720,739,"1995-04-24 00:00:00",3,3,30,2,15,3,4,0,0,4,1,0,95,0.19,405,27,0.81,1,0.17,"$75,000-99,999","True",6250,"6B803597959112015A3A990",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,42,44356,3000,"2010-09-10 00:00:00","Q3 2010","1EE134941992515239E1FBD",123.28,4134.36,3000,1134.36,-35.47,0,0,0,0,1,0,0,0,68
"75A23425562003933ECB97B",357114,"2008-06-25 16:26:41.917000000","D",36,"Completed","2009-12-07 00:00:00",0.37453,0.35,0.34,NA,NA,NA,NA,"",NA,3,"VA","Professional","Full-time",5,"False","False","","2008-06-25 16:14:22.870000000",600,619,"1995-06-07 00:00:00",3,3,28,1,0,1,4,3,1773,8,1,0,0,0,0,19,0.5,0,0.15,"$50,000-74,999","True",5477.333333,"7ED73425211439509491B22",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,68,33720,1000,"2008-07-07 00:00:00","Q3 2008","5C513405416796864D394C9",45.24,1350.12,1000,350.12,-10,0,0,0,0,1,0,0,0,1
"FD9E34128927678578484DC",277649,"2008-02-09 04:13:21.243000000","AA",36,"Completed","2010-11-10 00:00:00",0.08383,0.077,0.077,NA,NA,NA,NA,"",NA,1,"VA","Analyst","Full-time",30,"False","False","","2008-02-09 04:12:37.430000000",760,779,"2001-02-26 00:00:00",10,9,19,9,130,1,3,0,0,0,0,0,1819,0.11,14181,10,0.8,2,0.2,"$25,000-49,999","True",3541.666667,"8FDD3415622866032E12870",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,72,28704,14888,"2008-03-20 00:00:00","Q1 2008","F59C34135443432228F1B18",464.48,16475.14,14888.01,1587.13,0,0,0,0,0,1,2,2,1250,305
"0B45339541687814146989C",179448,"2007-07-31 14:25:16.910000000","A",36,"Completed","2010-08-07 00:00:00",0.11696,0.11,0.105,NA,NA,NA,NA,"",NA,0,"VA","Computer Programmer","Full-time",18,"False","False","","2007-07-30 17:46:56.323000000",740,759,"1999-12-31 00:00:00",15,14,22,4,89,2,4,0,0,0,0,0,1179,0.19,4821,22,0.95,0,0.2,"$50,000-74,999","True",5416.666667,"F1CE3395951773487124506",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,79,17743,10000,"2007-08-07 00:00:00","Q3 2007","2F893396149097767CFCCE7",317.16,11796.27,10018.42,1777.85,-80.81,0,0,0,0,1,0,0,0,84
"0BFD3537613480269FB4AC5",554080,"2012-01-25 07:10:55.050000000","",36,"Completed","2013-09-04 00:00:00",0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6,"A",8,1,"VA","Professional","Employed",87,"True","False","","2012-01-20 05:11:24",740,759,"2000-06-14 00:00:00",13,13,38,9,1938,0,6,0,0,0,0,0,57743,0.59,38657,28,1,1,0.34,"$75,000-99,999","True",8299,"53ED3640865749453B12AA6",3,34,34,0,0,13050,5435.4,-8,0,NA,25,59881,2600,"2012-02-02 00:00:00","Q1 2012","91B133837751311186CE15C",82.67,2875.99,2599.99,276,-30.68,0,0,0,0,1,0,0,0,65
"DBC235238065679512D1386",521353,"2011-08-12 21:35:48.853000000","",36,"Completed","2012-12-18 00:00:00",0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3,"D",7,2,"VA","Professional","Employed",97,"True","False","","2011-08-12 21:35:43",680,699,"1995-12-01 00:00:00",13,12,33,5,104,0,6,3,1101,2,0,0,1187,0.88,120,21,0.79,2,0.12,"$75,000-99,999","True",6666.666667,"85F7362776386215489B490",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31,52286,2500,"2011-08-18 00:00:00","Q3 2011","D5B13524054639067EDAA2E",102.05,3224.64,2500,724.64,-26.85,0,0,0,0,1,0,0,0,19
"A9B23417993533139024D20",306606,"2008-04-09 05:50:18.277000000","AA",36,"Completed","2010-02-22 00:00:00",0.0882,0.075,0.075,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",18,"False","False","","2008-04-09 05:38:40.597000000",780,799,"1997-09-18 00:00:00",7,5,30,4,77,0,4,0,0,0,0,0,3541,0.08,37761,26,1,0,0.02,"$100,000+","True",8447.083333,"FA2534185700497944AF3A7",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,71,29628,1300,"2008-04-15 00:00:00","Q2 2008","633933747660790669B4916",40.44,1404.58,1300,104.58,0,0,0,0,0,1,0,0,0,20
"0C8434324576519898A3A54",402638,"2008-09-22 20:21:28.750000000","D",36,"Completed","2009-08-03 00:00:00",0.30775,0.2842,0.2742,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",8,"False","False","","2008-09-22 20:20:20.360000000",600,619,"2002-08-26 00:00:00",8,8,15,5,102,3,5,0,0,1,0,0,4139,0.96,99,12,0.91,1,0.14,"$75,000-99,999","True",6666.666667,"00EC34332292575081BC137",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,65,37356,5000,"2008-10-02 00:00:00","Q4 2008","2050343203699095214377B",207.95,5742.3,5000,742.3,-26.12,0,0,0,0,1,1,1,1000,101
"BEBF348095796862617C354",453716,"2010-04-11 13:09:26.560000000","",36,"Defaulted","2012-10-05 00:00:00",0.11296,0.092,0.082,0.0608,0.021,0.0608,6,"A",9,1,"VA","Professional","Full-time",112,"False","False","","2010-04-11 12:55:02",700,719,"1988-02-28 00:00:00",7,7,23,6,1129,0,0,0,0,0,0,0,61531,0.85,6635,19,1,0,0.19,"$100,000+","True",9000,"07643585373623059A2A568",NA,NA,NA,NA,NA,NA,NA,NA,107,NA,47,41952,5000,"2010-04-22 00:00:00","Q2 2010","37443366303168611053821",159.46,4145.96,3469.38,676.58,-73.53,0,0,0,0,1,0,0,0,169
"C95634875158512838ED5FC",462373,"2010-06-13 19:15:13.203000000","",36,"Completed","2013-07-08 00:00:00",0.17018,0.1485,0.1385,0.0862,0.05,0.0862,5,"B",8,2,"VA","Executive","Full-time",24,"True","False","","2010-06-13 19:15:10",740,759,"1988-07-01 00:00:00",15,12,35,11,1392,0,3,0,0,0,0,0,154307,0.95,7593,33,1,0,0.29,"$100,000+","True",14479.166667,"D29735929489103783217C8",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,44,43417,10000,"2010-07-08 00:00:00","Q3 2010","1289348282004868602F49E",345.92,12460.18,10000,2460.18,-165.67,0,0,0,0,1,0,0,0,311
"C5A9346275553511908AF3A",423161,"2009-09-04 11:35:30.917000000","",36,"Completed","2012-09-30 00:00:00",0.1241,0.103,0.093,0.0717,0.021,0.0717,6,"A",9,1,"VA","Professional","Full-time",22,"True","True","8E5A3365665729204E57173","2009-09-04 11:33:30",780,799,"1999-08-26 00:00:00",12,9,27,7,215,1,6,0,0,0,0,0,7483,0.2,29817,23,0.91,0,0.2,"$100,000+","True",9000,"ABE735688013679545D9E12",1,16,16,0,0,5000,2965.46,63,0,NA,54,38719,10000,"2009-09-30 00:00:00","Q3 2009","44A8341614567059577BE44",324.08,11665.38,10000,1665.38,-161.67,0,0,0,0,1,0,0,0,442
"E08D3547085802148E37930",587229,"2012-05-09 11:57:42.970000000","",36,"Completed","2014-01-24 00:00:00",0.25259,0.2148,0.2048,0.2,0.089,0.111,4,"C",6,7,"VA","Analyst","Employed",64,"True","False","","2012-05-03 10:14:40",740,759,"1978-12-01 00:00:00",12,10,24,9,2424,1,1,0,0,0,0,0,65129,0.81,13849,17,1,1,0.36,"$75,000-99,999","True",7916.666667,"10B13651429060127F1FB5F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,66907,10000,"2012-05-30 00:00:00","Q2 2012","8B71354550983626041F7A9",379.22,12801.79,10000,2801.79,-130.45,0,0,0,0,1,0,0,0,29
"C6563552118557612AAB220",615249,"2012-07-23 10:25:20.353000000","",60,"Completed","2012-11-05 00:00:00",0.34614,0.3185,0.3085,0.2943,0.1375,0.1568,2,"E",1,2,"VA","Computer Programmer","Employed",18,"True","False","","2012-07-23 10:25:18",680,699,"1998-11-01 00:00:00",11,8,40,6,345,7,15,0,0,21,1,0,10757,0.77,2137,31,0.72,3,NA,"$100,000+","False",9833.333333,"499B365963273236792E723",1,2,1,1,0,3000,0,-16,0,NA,19,72468,4000,"2012-08-22 00:00:00","Q3 2012","52E335349251161377ACED3",134,4260.42,4000,260.42,-8.18,0,0,0,0,1,0,0,0,78
